"asset_id","local_path","source_kind","author_recorded","source_url_recorded","license_recorded","legal_verification","status","owner","evidence"
"at-parque-nacional-laguna-blanca-gallery-3","media/argentina-travel/parque-nacional-laguna-blanca/1623891072102-laguna_blanca_avstaje_aves_017.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-los-alerces-patrimonio-de-la-humanidad-hero","media/argentina-travel/parque-nacional-los-alerces-patrimonio-de-la-humanidad/1623885285397-familia_rio_arrayanes_parque_nacional_los_alerces_2__1_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-los-alerces-patrimonio-de-la-humanidad-gallery-1","media/argentina-travel/parque-nacional-los-alerces-patrimonio-de-la-humanidad/1623885291488-lago_rivadavia__pnla__3_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-los-alerces-patrimonio-de-la-humanidad-gallery-2","media/argentina-travel/parque-nacional-los-alerces-patrimonio-de-la-humanidad/1623885296871-lago_rivadavia.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-los-alerces-patrimonio-de-la-humanidad-gallery-3","media/argentina-travel/parque-nacional-los-alerces-patrimonio-de-la-humanidad/1623885303139-rio_menendez__pn_los_alerces.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-monte-leon-hero","media/argentina-travel/parque-nacional-monte-leon/1624476941469-patagonia_santa_cruz___pn_monte_leon____autor___p_godoy__7_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-monte-leon-gallery-1","media/argentina-travel/parque-nacional-monte-leon/1624476946214-monte_leon___antonio_vizcaino__6_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-monte-leon-gallery-2","media/argentina-travel/parque-nacional-monte-leon/1624476952744-patagonia_santa_cruz___pn_monte_leon____autor___j_marquioni__6_.jp","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-monte-leon-gallery-3","media/argentina-travel/parque-nacional-monte-leon/1624476958746-patagonia_santa_cruz___pn_monte_leon____autor___p_godoy__9_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-san-guillermo-hero","media/argentina-travel/parque-nacional-san-guillermo/1623885866823-san_guillermo_3.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","blocked_or_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-san-guillermo-gallery-1","media/argentina-travel/parque-nacional-san-guillermo/1623885874527-guanacos__reserva_de_san_guillermo__iglesia.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-san-guillermo-gallery-2","media/argentina-travel/parque-nacional-san-guillermo/1623885882067-san_guillermo_2.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-san-guillermo-gallery-3","media/argentina-travel/parque-nacional-san-guillermo/1623885888591-san_guillermo.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-provincial-ischigualasto-hero","media/argentina-travel/parque-provincial-ischigualasto/1621515012324-sjischigualastomq_06719.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-provincial-ischigualasto-gallery-1","media/argentina-travel/parque-provincial-ischigualasto/1621514923378-hongo_en_ischigualasto___valle_f_rtil_2.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-provincial-ischigualasto-gallery-2","media/argentina-travel/parque-provincial-ischigualasto/1621514932298-sjischigualastomq_06319.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-provincial-ischigualasto-gallery-3","media/argentina-travel/parque-provincial-ischigualasto/1621515020991-sjischigualastomq_06611.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-hub-hero","media/immigration/hub/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-zhizn-v-strane-hero","media/immigration/zhizn-v-strane/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-protsess-immigratsii-hero","media/immigration/protsess-immigratsii/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-rody-v-argentine-hero","media/immigration/rody-v-argentine/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-grazhdanstvo-hero","media/immigration/grazhdanstvo/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-vnzh-i-pmzh-hero","media/immigration/vnzh-i-pmzh/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-vozmozhnosti-hero","media/immigration/vozmozhnosti/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-poleznye-ssylki-hero","media/immigration/poleznye-ssylki/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-home-hero","media/home/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-flights-hero","media/services/flights/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-insurance-hero","media/services/insurance/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-esim-hero","media/services/esim/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-transfers-hero","media/services/transfers/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-services-hero","media/services/hub/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-shop-hero","media/services/shop/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-audio-guides-hero","media/services/audio-guides/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-blog-index-hero","media/services/blog/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-contacts-hero","media/services/contacts/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-gallery-hero","media/services/gallery/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-guide-hub-hero","media/services/guide-hub/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"shop-patagonia-pdf-guide","media/shop/patagonia-pdf-guide.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"shop-buenos-aires-city-guide","media/shop/buenos-aires-city-guide.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"shop-immigration-checklist","media/shop/immigration-checklist.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"shop-mendoza-wine-guide","media/shop/mendoza-wine-guide.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"shop-salta-northwest-guide","media/shop/salta-northwest-guide.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"shop-family-travel-checklist","media/shop/family-travel-checklist.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-kak-dobratsya-hero","media/guide/kak-dobratsya/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-gde-zhit-hero","media/guide/gde-zhit/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-transport-hero","media/guide/transport/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-turistskie-regiony-hero","media/guide/turistskie-regiony/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-dostoprimechatelnosti-hero","media/guide/dostoprimechatelnosti/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-pogoda-i-sezonnost-hero","media/guide/pogoda-i-sezonnost/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-yazyk-hero","media/guide/yazyk/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-kultura-hero","media/guide/kultura/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-istoriya-hero","media/guide/istoriya/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-kukhnya-hero","media/guide/kukhnya/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-svyaz-hero","media/guide/svyaz/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-ekonomika-i-dengi-hero","media/guide/ekonomika-i-dengi/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-shopping-hero","media/guide/shopping/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-bezopasnost-hero","media/guide/bezopasnost/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-glacier","media/podbor/themes/glacier.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-penguins","media/podbor/themes/penguins.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-mountains","media/podbor/themes/mountains.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-family","media/podbor/themes/family.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-relocation","media/podbor/themes/relocation.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-business","media/podbor/themes/business.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-expedition","media/podbor/themes/expedition.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-honeymoon","media/podbor/themes/honeymoon.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-photo","media/podbor/themes/photo.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-nature","media/podbor/themes/nature.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-city","media/podbor/themes/city.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-wine","media/podbor/themes/wine.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-falls","media/podbor/themes/falls.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-tango","media/podbor/themes/tango.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-theme-relax","media/podbor/themes/relax.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-bariloche-hero","media/podbor/bariloche/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-ushuaia-hero","media/podbor/ushuaia/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-patagonia-hero","media/podbor/patagonia/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-iguazu-hero","media/podbor/iguazu/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-mendoza-hero","media/podbor/mendoza/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-salta-hero","media/podbor/salta/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"podbor-buenos-aires-hero","media/podbor/buenos-aires/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"home-showcase-ba","media/home/showcase-ba.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"home-showcase-patagonia","media/home/showcase-patagonia.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-grazhdanstvo-argentiny","media/blog/grazhdanstvo-argentiny/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-wineries","media/blog/wineries.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-food","media/blog/food.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-transport","media/blog/transport.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-money","media/blog/money.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-safety","media/blog/safety.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-internet","media/blog/internet.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-relocation","media/blog/relocation.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-patagonia-oteli","media/blog/patagonia-oteli/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-iguazu-national-park-gallery-1","media/blog/rich/iguazu-national-park/gallery-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-nahuel-huapi-national-park-gallery-1","media/blog/rich/nahuel-huapi-national-park/gallery-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-glaciares-national-park-gallery-1","media/blog/rich/los-glaciares-national-park/gallery-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-tierra-del-fuego-national-park-gallery-1","media/blog/rich/tierra-del-fuego-national-park/gallery-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-kak-dobratsya-content","media/guide/kak-dobratsya/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-gde-zhit-content","media/guide/gde-zhit/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-transport-content","media/guide/transport/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-turistskie-regiony-content","media/guide/turistskie-regiony/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-dostoprimechatelnosti-content","media/guide/dostoprimechatelnosti/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-pogoda-i-sezonnost-content","media/guide/pogoda-i-sezonnost/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-yazyk-content","media/guide/yazyk/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-kultura-content","media/guide/kultura/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-istoriya-content","media/guide/istoriya/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-kukhnya-content","media/guide/kukhnya/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-svyaz-content","media/guide/svyaz/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-ekonomika-i-dengi-content","media/guide/ekonomika-i-dengi/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-shopping-content","media/guide/shopping/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"guide-bezopasnost-content","media/guide/bezopasnost/content.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-zhizn-v-strane-section","media/immigration/zhizn-v-strane/section.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-protsess-immigratsii-section","media/immigration/protsess-immigratsii/section.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-rody-v-argentine-section","media/immigration/rody-v-argentine/section.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-grazhdanstvo-section","media/immigration/grazhdanstvo/section.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
